   2.5100000000000002e+00	   7.4253696919712731e-05	   2.0000000000000000e+00	
   2.5200000000000000e+00	   7.1149826681771167e-05	   2.0000000000000000e+00	
   2.5300000000000002e+00	   6.8013195709815122e-05	   2.0000000000000000e+00	
   2.5400000000000000e+00	   6.5235310107158995e-05	   2.0000000000000000e+00	
   2.5499999999999998e+00	   6.2260502938116247e-05	   2.0000000000000000e+00	
   2.5600000000000001e+00	   5.9122628303431846e-05	   2.0000000000000000e+00	
   2.5699999999999998e+00	   5.5854896203633153e-05	   2.0000000000000000e+00	
   2.5800000000000001e+00	   5.2489612026196397e-05	   2.0000000000000000e+00	
   2.5899999999999999e+00	   4.9453945085375928e-05	   2.0000000000000000e+00	
   2.6000000000000001e+00	   4.6523096207229386e-05	   2.0000000000000000e+00	
   2.6099999999999999e+00	   4.3530948229508759e-05	   2.0000000000000000e+00	
   2.6200000000000001e+00	   4.0504292830645383e-05	   2.0000000000000000e+00	
   2.6299999999999999e+00	   3.7468502595783271e-05	   2.0000000000000000e+00	
   2.6400000000000001e+00	   3.4504159087567210e-05	   2.0000000000000000e+00	
   2.6499999999999999e+00	   3.1953505611470590e-05	   2.0000000000000000e+00	
   2.6600000000000001e+00	   2.9414016733730897e-05	   2.0000000000000000e+00	
   2.6699999999999999e+00	   2.6904810430883330e-05	   2.0000000000000000e+00	
   2.6800000000000002e+00	   2.4443446273170188e-05	   2.0000000000000000e+00	
   2.6899999999999999e+00	   2.2045866606812403e-05	   2.0000000000000000e+00	
   2.7000000000000002e+00	   1.9914336681137179e-05	   2.0000000000000000e+00	
   2.7100000000000000e+00	   1.7986919910173427e-05	   2.0000000000000000e+00	
   2.7200000000000002e+00	   1.6122758078940258e-05	   2.0000000000000000e+00	
   2.7300000000000000e+00	   1.4332211409007201e-05	   2.0000000000000000e+00	
   2.7400000000000002e+00	   1.2624231958024978e-05	   2.0000000000000000e+00	
   2.7500000000000000e+00	   1.1125316537574648e-05	   2.0000000000000000e+00	
   2.7600000000000002e+00	   1.1140918525720522e-05	   2.0000000000000000e+00	
   2.7700000000000000e+00	   1.1039379612443057e-05	   2.0000000000000000e+00	
   2.7800000000000002e+00	   1.0832747750599836e-05	   2.0000000000000000e+00	
