   5.1000000000000001e-01	   4.4013522195092136e+00	   3.1960992721519261e+00	   5.1663822661119072e+00	   5.2019755050560557e+00	   5.3131074201998709e+00	   5.4656085287281435e+00	   3.6823301801338104e+00	   3.9539592944965776e+00	
   5.2000000000000002e-01	   4.6523870074841920e+00	   3.5666150339487519e+00	   3.6814000166002572e+00	   4.0716092028309960e+00	   3.1599193673638961e+00	   3.8023222170201336e+00	   4.4143996552365214e+00	   4.5797386543114955e+00	
   5.3000000000000003e-01	   4.8795475540208200e+00	   3.9954047102630885e+00	   4.0266590943711877e+00	   3.9815145343596958e+00	   3.4077657475123750e+00	   3.9772837563412011e+00	   4.5890050359067960e+00	   4.2947085735571005e+00	
   5.4000000000000004e-01	   5.0855457834784010e+00	   4.3780366977082519e+00	   4.5942590307681463e+00	   3.4872781420754362e+00	   3.7209828696477447e+00	   4.1607129098667039e+00	   3.3031237645766742e+00	   3.5795912600389679e+00	
   5.5000000000000004e-01	   2.3183332674860817e+00	   4.7191691974764378e+00	   5.1917385041592112e+00	   4.1566518236222620e+00	   4.0419652202359870e+00	   4.2106236923675331e+00	   3.5317762305905713e+00	   3.3750081692949196e+00	
   5.6000000000000005e-01	   1.9122671388562897e+00	   5.0233099245196149e+00	   4.7983661195931351e+00	   4.7189778353003113e+00	   4.7409611967632976e+00	   4.8296534306259264e+00	   4.0415293414054805e+00	   3.9776098860504989e+00	
   5.7000000000000006e-01	   1.6795834495729316e+00	   5.2946791238646078e+00	   5.1787524512656331e+00	   5.1920606570521652e+00	   5.2867278969929110e+00	   5.4284694678561349e+00	   5.5943285339371949e+00	   5.7696103014236568e+00	
   5.7999999999999996e-01	   1.8195732807125127e+00	   2.8526841626214989e+00	   5.5091677841014679e+00	   5.5915046680744993e+00	   3.1451523772674697e+00	   3.7667515764704587e+00	   4.3389788041307416e+00	   2.0335333763684207e+00	
   5.8999999999999997e-01	   1.9629716223498261e+00	   3.1545443391422077e+00	   4.2365164541864972e+00	   2.5264070984853935e+00	   3.2581119054511567e+00	   3.9672889208013360e+00	   3.6718617913641021e+00	   4.0751744425389340e+00	
   5.9999999999999998e-01	   2.1092694690241616e+00	   3.4679516221351507e+00	   4.7676483113927395e+00	   2.6487982675756028e+00	   3.3008855092172351e+00	   4.0649341149175395e+00	   3.1596521356645928e+00	   3.4330525245803463e+00	
   6.0999999999999999e-01	   2.2579416597847586e+00	   3.7903217158810096e+00	   5.3172878599867595e+00	   3.0019714730054274e+00	   3.2688189164623416e+00	   4.0453208067111550e+00	   3.3122401445577609e+00	   3.5565630420955077e+00	
   6.2000000000000000e-01	   1.6962634162823977e+00	   3.0515320213536952e+00	   4.3661358529742369e+00	   3.5413946910681022e+00	   3.1655382490787285e+00	   3.9112010572921942e+00	   3.7226688700217623e+00	   4.0796102982888236e+00	
   6.3000000000000000e-01	   1.6611132393160273e+00	   2.6495993953273755e+00	   3.7225808226927142e+00	   2.3339774284930841e+00	   3.0017825625228070e+00	   3.6812259604083493e+00	   4.1030174233162242e+00	   4.5861536222315689e+00	
   6.4000000000000001e-01	   1.7894629028920854e+00	   2.9154190898584034e+00	   3.9211200176459511e+00	   2.3901980076957310e+00	   3.0955845086487539e+00	   3.7729493045510005e+00	   4.4176304590890041e+00	   2.1186707126035240e+00	
   6.5000000000000002e-01	   1.9199305448904433e+00	   3.1967890416607889e+00	   4.3975060917651003e+00	   2.4112685217029353e+00	   3.1600787421922507e+00	   3.9003387296131495e+00	   3.4842642921820031e+00	   3.8717534911309515e+00	
   6.6000000000000003e-01	   2.0520953503299491e+00	   3.4860760592101458e+00	   4.8920247160778425e+00	   2.8186229483668304e+00	   3.1625408999135516e+00	   3.9326115097546657e+00	   3.1409774236065426e+00	   3.3738627755829391e+00	
