   5.1000000000000001e-01	   3.4479746191211245e+00	   3.0000000000000000e+00	
   5.2000000000000002e-01	   3.3093051888892653e+00	   8.0000000000000000e+00	
   5.3000000000000003e-01	   1.5059356835703286e+00	   1.0000000000000000e+00	
   5.4000000000000004e-01	   1.6499617409174541e+00	   1.0000000000000000e+00	
   5.5000000000000004e-01	   1.7982430988531675e+00	   1.0000000000000000e+00	
   5.6000000000000005e-01	   1.7913285987093146e+00	   1.0000000000000000e+00	
   5.7000000000000006e-01	   1.5953744655473181e+00	   1.0000000000000000e+00	
   5.7999999999999996e-01	   1.4161346250226974e+00	   1.0000000000000000e+00	
   5.8999999999999997e-01	   1.4797284178158441e+00	   1.0000000000000000e+00	
   5.9999999999999998e-01	   1.6098244392189307e+00	   1.0000000000000000e+00	
   6.0999999999999999e-01	   1.7426394737895783e+00	   1.0000000000000000e+00	
   6.2000000000000000e-01	   1.5967162469228502e+00	   1.0000000000000000e+00	
   6.3000000000000000e-01	   1.4274393416658349e+00	   1.0000000000000000e+00	
   6.4000000000000001e-01	   1.3260235666395928e+00	   1.0000000000000000e+00	
   6.5000000000000002e-01	   1.4412527433065812e+00	   1.0000000000000000e+00	
   6.6000000000000003e-01	   1.5584047612046326e+00	   1.0000000000000000e+00	
   6.7000000000000004e-01	   1.5831191238198090e+00	   1.0000000000000000e+00	
   6.7999999999999994e-01	   1.4238038625869818e+00	   1.0000000000000000e+00	
   6.8999999999999995e-01	   1.2760353984045696e+00	   1.0000000000000000e+00	
   6.9999999999999996e-01	   1.2890643868001281e+00	   1.0000000000000000e+00	
   7.0999999999999996e-01	   1.3931951626155481e+00	   1.0000000000000000e+00	
   7.1999999999999997e-01	   1.4983443807179384e+00	   1.0000000000000000e+00	
   7.2999999999999998e-01	   1.4078086266876255e+00	   1.0000000000000000e+00	
   7.3999999999999999e-01	   1.2684993229354067e+00	   1.0000000000000000e+00	
   7.5000000000000000e-01	   1.1508390969312194e+00	   1.0000000000000000e+00	
   7.6000000000000001e-01	   1.2439451070520242e+00	   1.0000000000000000e+00	
   7.7000000000000002e-01	   1.3376391718125653e+00	   1.0000000000000000e+00	
   7.8000000000000003e-01	   1.3815433006565443e+00	   1.0000000000000000e+00	
   7.9000000000000004e-01	   1.2506244244930227e+00	   1.0000000000000000e+00	
   8.0000000000000004e-01	   1.1280078958694086e+00	   1.0000000000000000e+00	
   8.1000000000000005e-01	   1.1084498407670924e+00	   1.0000000000000000e+00	
   8.2000000000000006e-01	   1.1923251914987396e+00	   1.0000000000000000e+00	
   8.3000000000000007e-01	   1.2762247683499319e+00	   1.0000000000000000e+00	
   8.4000000000000008e-01	   1.2240452766871293e+00	   1.0000000000000000e+00	
   8.5000000000000009e-01	   1.1087614751897064e+00	   1.0000000000000000e+00	
   8.5999999999999999e-01	   1.0003445696165698e+00	   1.0000000000000000e+00	
   8.7000000000000000e-01	   1.0604161846993270e+00	   1.0000000000000000e+00	
   8.8000000000000000e-01	   1.1355469240688700e+00	   1.0000000000000000e+00	
   8.9000000000000001e-01	   1.1901317165639926e+00	   1.0000000000000000e+00	
   9.0000000000000002e-01	   1.0820846052710285e+00	   1.0000000000000000e+00	
   9.1000000000000003e-01	   9.8018892233468113e-01	   1.0000000000000000e+00	
   9.1999999999999993e-01	   9.4040566151701399e-01	   1.0000000000000000e+00	
   9.2999999999999994e-01	   1.0078445372644682e+00	   1.0000000000000000e+00	
   9.3999999999999995e-01	   1.0747121138852369e+00	   1.0000000000000000e+00	
   9.4999999999999996e-01	   1.0490904770801197e+00	   1.0000000000000000e+00	
   9.5999999999999996e-01	   9.5364810795234001e-01	   1.0000000000000000e+00	
   9.6999999999999997e-01	   8.6338769223878598e-01	   1.0000000000000000e+00	
   9.7999999999999998e-01	   8.9173864746720843e-01	   1.0000000000000000e+00	
   9.8999999999999999e-01	   9.5166394210938554e-01	   1.0000000000000000e+00	
   1.0000000000000000e+00	   1.0107404426990190e+00	   1.0000000000000000e+00	
   1.0100000000000000e+00	   4.0823711139844328e+00	   8.0000000000000000e+00	
   1.0200000000000000e+00	   4.0923432471801888e+00	   8.0000000000000000e+00	
   1.0300000000000000e+00	   4.1040474455969722e+00	   8.0000000000000000e+00	
   1.0400000000000000e+00	   4.1175693944181813e+00	   8.0000000000000000e+00	
   1.0500000000000000e+00	   4.1330060411310026e+00	   8.0000000000000000e+00	
   1.0600000000000001e+00	   4.1504663365303793e+00	   8.0000000000000000e+00	
