   5.1000000000000001e-01	   3.4860436195003697e+00	   7.0000000000000000e+00	
   5.2000000000000002e-01	   3.2147363602574002e+00	   4.0000000000000000e+00	
   5.3000000000000003e-01	   3.2468791786977436e+00	   4.0000000000000000e+00	
   5.4000000000000004e-01	   3.3291897314756582e+00	   5.0000000000000000e+00	
   5.5000000000000004e-01	   1.6578731328619167e-01	   1.0000000000000000e+00	
   5.6000000000000005e-01	   1.5931410879464192e-01	   1.0000000000000000e+00	
   5.7000000000000006e-01	   1.5262616271488305e-01	   1.0000000000000000e+00	
   5.7999999999999996e-01	   1.4568356123700799e-01	   1.0000000000000000e+00	
   5.8999999999999997e-01	   1.4016141020313944e-01	   1.0000000000000000e+00	
   5.9999999999999998e-01	   1.3496317939891012e-01	   1.0000000000000000e+00	
   6.0999999999999999e-01	   1.2927216886086867e-01	   1.0000000000000000e+00	
   6.2000000000000000e-01	   1.2386586982881242e-01	   1.0000000000000000e+00	
   6.3000000000000000e-01	   1.1828919930892390e-01	   1.0000000000000000e+00	
   6.4000000000000001e-01	   1.1268918249032844e-01	   1.0000000000000000e+00	
   6.5000000000000002e-01	   1.0819312754364541e-01	   1.0000000000000000e+00	
   6.6000000000000003e-01	   1.0331899135275768e-01	   1.0000000000000000e+00	
   6.7000000000000004e-01	   9.8441627593047754e-02	   1.0000000000000000e+00	
   6.7999999999999994e-01	   9.3954319578341883e-02	   1.0000000000000000e+00	
   6.8999999999999995e-01	   8.9279792509280975e-02	   1.0000000000000000e+00	
   6.9999999999999996e-01	   8.4963077150749688e-02	   1.0000000000000000e+00	
   7.0999999999999996e-01	   8.0803977582579511e-02	   1.0000000000000000e+00	
   7.1999999999999997e-01	   7.6410580791418159e-02	   1.0000000000000000e+00	
   7.2999999999999998e-01	   7.2565036330645150e-02	   1.0000000000000000e+00	
   7.3999999999999999e-01	   6.8766793515932179e-02	   1.0000000000000000e+00	
   7.5000000000000000e-01	   6.4844027550772232e-02	   1.0000000000000000e+00	
   7.6000000000000001e-01	   6.1303140297539693e-02	   1.0000000000000000e+00	
   7.7000000000000002e-01	   5.7598780833815422e-02	   1.0000000000000000e+00	
   7.8000000000000003e-01	   5.3957975520687596e-02	   1.0000000000000000e+00	
   7.9000000000000004e-01	   5.0846014664827299e-02	   1.0000000000000000e+00	
   8.0000000000000004e-01	   4.7633201943229730e-02	   1.0000000000000000e+00	
   8.1000000000000005e-01	   4.4463063498484390e-02	   1.0000000000000000e+00	
   8.2000000000000006e-01	   4.1345416604519736e-02	   1.0000000000000000e+00	
   8.3000000000000007e-01	   3.8159524466847783e-02	   1.0000000000000000e+00	
   8.4000000000000008e-01	   3.5356865174692054e-02	   1.0000000000000000e+00	
   8.5000000000000009e-01	   3.2700225810377459e-02	   1.0000000000000000e+00	
   8.5999999999999999e-01	   2.9998807748366829e-02	   1.0000000000000000e+00	
   8.7000000000000000e-01	   2.7363790355551476e-02	   1.0000000000000000e+00	
   8.8000000000000000e-01	   2.4715702952493590e-02	   1.0000000000000000e+00	
   8.9000000000000001e-01	   2.2119861445927924e-02	   1.0000000000000000e+00	
   9.0000000000000002e-01	   1.9893232685245010e-02	   1.0000000000000000e+00	
   9.1000000000000003e-01	   1.7645645981368308e-02	   1.0000000000000000e+00	
   9.1999999999999993e-01	   1.5411333088441337e-02	   1.0000000000000000e+00	
   9.2999999999999994e-01	   1.3212573399848937e-02	   1.0000000000000000e+00	
   9.3999999999999995e-01	   1.1048778490099442e-02	   1.0000000000000000e+00	
   9.4999999999999996e-01	   9.0488954625821405e-03	   1.0000000000000000e+00	
   9.5999999999999996e-01	   7.1531157462946249e-03	   1.0000000000000000e+00	
   9.6999999999999997e-01	   5.2810643099080457e-03	   1.0000000000000000e+00	
   9.7999999999999998e-01	   3.4538346634668260e-03	   1.0000000000000000e+00	
   9.8999999999999999e-01	   1.6871894519351338e-03	   1.0000000000000000e+00	
   1.0000000000000000e+00	   3.3306690738754696e-16	   1.0000000000000000e+00	
   1.0100000000000000e+00	   6.2830823926849293e+00	   1.0000000000000000e+00	
   1.0200000000000000e+00	   6.2827813358584557e+00	   1.0000000000000000e+00	
   1.0300000000000000e+00	   6.2822946646008475e+00	   1.0000000000000000e+00	
   1.0400000000000000e+00	   6.2816361419563682e+00	   1.0000000000000000e+00	
   1.0500000000000000e+00	   6.2808206363577392e+00	   1.0000000000000000e+00	
   1.0600000000000001e+00	   6.2829332302735361e+00	   1.0000000000000000e+00	
   1.0700000000000001e+00	   6.2822472919928432e+00	   1.0000000000000000e+00	
   1.0800000000000001e+00	   6.2814075460863590e+00	   1.0000000000000000e+00	
   1.0899999999999999e+00	   6.2804279421871216e+00	   1.0000000000000000e+00	
   1.1000000000000001e+00	   6.2793233485854811e+00	   1.0000000000000000e+00	
   1.1099999999999999e+00	   6.2781094071138410e+00	   1.0000000000000000e+00	
   1.1200000000000001e+00	   6.2822796717018541e+00	   1.0000000000000000e+00	
   1.1299999999999999e+00	   6.2811422413679434e+00	   1.0000000000000000e+00	
   1.1400000000000001e+00	   6.2798927999082590e+00	   1.0000000000000000e+00	
   1.1499999999999999e+00	   6.2785461423158839e+00	   1.0000000000000000e+00	
   1.1600000000000001e+00	   6.2771176598272174e+00	   1.0000000000000000e+00	
   1.1699999999999999e+00	   6.2827467424130248e+00	   1.0000000000000000e+00	
   1.1800000000000002e+00	   6.2813650775803342e+00	   1.0000000000000000e+00	
   1.1899999999999999e+00	   6.2798954934236857e+00	   1.0000000000000000e+00	
   1.2000000000000002e+00	   6.2783526451571330e+00	   1.0000000000000000e+00	
   1.2100000000000000e+00	   6.2767516210422212e+00	   1.0000000000000000e+00	
