   5.1000000000000001e-01	   6.6748051816368292e+00	   6.6949606584188457e+00	   6.8863844793580062e+00	   6.9672957264656343e+00	   7.0354199772961339e+00	   7.0928906432167764e+00	   3.5356636154891330e+00	   3.5879998904955865e+00	
   5.2000000000000002e-01	   6.6728792208949743e+00	   6.7119396353573890e+00	   6.7493804208638588e+00	   3.2384399664416881e+00	   3.3615453532617465e+00	   3.4132986099017772e+00	   3.4623161780217870e+00	   3.5086189950801936e+00	
   5.3000000000000003e-01	   6.6701206541382696e+00	   6.7266141705193974e+00	   6.7799012568900139e+00	   3.2796761978243127e+00	   3.3264387809279095e+00	   3.3715271497137413e+00	   3.4148084107837269e+00	   3.4562259735698388e+00	
   5.4000000000000004e-01	   6.6665550975566159e+00	   6.7388809923901931e+00	   6.8057284274518413e+00	   6.8675029362143514e+00	   3.3731448023687038e+00	   3.4275645441178613e+00	   3.4788283969797669e+00	   3.5269901852643910e+00	
   5.5000000000000004e-01	   3.7966377172957255e-01	   6.7487241514997596e+00	   6.8268513732377318e+00	   6.8970596313329526e+00	   3.4124105307011563e+00	   3.4737348732268507e+00	   3.5305197924458023e+00	   3.5830078046196756e+00	
   5.6000000000000005e-01	   3.7689434879736461e-01	   6.7561956199986630e+00	   6.8434696426934725e+00	   6.9197408576077510e+00	   6.9859179946437866e+00	   7.0432187287907713e+00	   3.5716862517646510e+00	   3.6267810908131421e+00	
   5.7000000000000006e-01	   3.7360296085937894e-01	   6.7613962422453238e+00	   6.8559079752373506e+00	   6.9363266814324493e+00	   7.0044326112349591e+00	   7.0621991258700660e+00	   7.1114488154290303e+00	   7.1537220587580936e+00	
   5.7999999999999996e-01	   3.6968805413853301e-01	   4.9934660957679955e-01	   6.8645505989925280e+00	   6.9476186970911922e+00	   3.3107687179461660e+00	   3.3537184577774184e+00	   3.3951641005213062e+00	   3.3803643140133133e+00	
   5.8999999999999997e-01	   3.6680641159283112e-01	   4.9341329451487603e-01	   6.0472767109124581e-01	   3.2258614304936279e+00	   3.2567522374167930e+00	   3.2872900702059802e+00	   2.9658552074215225e+00	   2.9364046351476003e+00	
   5.9999999999999998e-01	   3.6503068005136208e-01	   4.8715582541925484e-01	   5.9816679441922782e-01	   3.1853404932286495e+00	   3.2017812746558856e+00	   3.2182480510610971e+00	   3.0485046865632452e+00	   3.0321423933205280e+00	
   6.0999999999999999e-01	   3.6372597881325808e-01	   4.7971407456283510e-01	   5.8935353721773087e-01	   3.1458739618525544e+00	   3.4030085230394298e+00	   3.4644041077049104e+00	   3.5212882854693324e+00	   3.5738567124077716e+00	
   6.2000000000000000e-01	   3.5967170527413694e-01	   4.7525477815202866e-01	   5.8568270363577035e-01	   3.1083262830713863e+00	   3.3610581170695890e+00	   3.4153371987569741e+00	   3.4665756490223285e+00	   3.5147583132570008e+00	
   6.3000000000000000e-01	   3.5479865011585865e-01	   4.6996492528585154e-01	   5.8089730066377010e-01	   3.2695126618226089e+00	   3.3162893339691339e+00	   3.3616369882486263e+00	   3.4052707922106538e+00	   3.4470629212297568e+00	
   6.4000000000000001e-01	   3.4998970709055333e-01	   4.6375619217854946e-01	   5.7466735390898582e-01	   3.2342974575457575e+00	   3.2693570665629554e+00	   3.3039581331786345e+00	   3.3378679919206768e+00	   3.3875315865903990e+00	
   6.5000000000000002e-01	   3.4934798151680657e-01	   4.5889078610326128e-01	   5.6935688568041909e-01	   3.1989431570213158e+00	   3.2212134741838847e+00	   3.2435063034539326e+00	   3.0174948929810310e+00	   2.9954977070548510e+00	
   6.6000000000000003e-01	   3.4906014831900900e-01	   4.5302055939577490e-01	   5.6207281987508961e-01	   3.1641428105796310e+00	   3.3945204352659588e+00	   3.4557927658499259e+00	   3.5126190490733693e+00	   3.5651459720598231e+00	
   6.7000000000000004e-01	   3.4725862608080194e-01	   4.4739559188951472e-01	   5.5551325693924580e-01	   3.1305845290618493e+00	   3.3579571851103491e+00	   3.4129264542523594e+00	   3.4647909852466214e+00	   3.5135038799245906e+00	
   6.7999999999999994e-01	   3.4160334366984069e-01	   4.4299634596368631e-01	   5.5241956493876865e-01	   3.2703100741065430e+00	   3.3189402562048396e+00	   3.3660759829692397e+00	   3.4113422361163428e+00	   3.4545798480428145e+00	
   6.8999999999999995e-01	   3.3560467327523336e-01	   4.3745078636203893e-01	   5.4752414872791277e-01	   3.2396609655959994e+00	   3.2779397082641455e+00	   3.3156842076522630e+00	   3.3525658172568766e+00	   3.3270217419375627e+00	
   6.9999999999999996e-01	   3.3300528606105873e-01	   4.3250403872388010e-01	   5.4228846226752592e-01	   3.2087195301865208e+00	   3.2356387899293031e+00	   3.2625718995316215e+00	   2.9938867169239853e+00	   3.3912410106719881e+00	
   7.0999999999999996e-01	   3.3352510038669381e-01	   4.2798496833391186e-01	   5.3636505272538648e-01	   3.1780130972771969e+00	   3.3856703016730973e+00	   3.4466816230025268e+00	   3.5033443617550026e+00	   3.5557485215804885e+00	
   7.1999999999999997e-01	   3.3431095130318422e-01	   4.2267573135605940e-01	   5.2868587559175206e-01	   3.1480850784090340e+00	   3.3536309334096730e+00	   3.4090168331414477e+00	   3.4612809675831291e+00	   3.5103364181528791e+00	
   7.2999999999999998e-01	   3.2961102682314702e-01	   4.1836879083351275e-01	   5.2526442466394729e-01	   3.2694863637141287e+00	   3.3194425721023801e+00	   3.3678970934359187e+00	   3.4143766088272707e+00	   3.4586855689679590e+00	
   7.3999999999999999e-01	   3.2307082286078115e-01	   4.1354563222651919e-01	   5.2179869094478115e-01	   3.2427001898983114e+00	   3.2834519680648198e+00	   3.3236315895070687e+00	   3.3628080301045506e+00	   3.2729521119850800e+00	
   7.5000000000000000e-01	   3.1628469984560159e-01	   4.0775698744964828e-01	   5.1674112335517552e-01	   3.2155401044878955e+00	   3.2461606207335323e+00	   3.2767936408563108e+00	   3.3071178293956418e+00	   3.3369507072062810e+00	
   7.6000000000000001e-01	   3.1743932320148172e-01	   4.0440083762765688e-01	   5.1202856491907323e-01	   3.1884119966979831e+00	   3.3766122454412759e+00	   3.4372438883941854e+00	   3.4936520730181790e+00	   3.5458634838125773e+00	
   7.7000000000000002e-01	   3.1879125804996467e-01	   4.0036253545637823e-01	   5.0576507426797690e-01	   3.1617450462562511e+00	   3.3484135356357783e+00	   3.4039938452896807e+00	   3.4564756477325806e+00	   3.5057245655258251e+00	
   7.8000000000000003e-01	   3.1845350540215411e-01	   3.9596565030981190e-01	   4.9955252556737739e-01	   3.2674622974848564e+00	   3.3183211974780402e+00	   3.3677239365788481e+00	   3.4150913200000383e+00	   3.4601860081018234e+00	
   7.9000000000000004e-01	   3.1148409780311737e-01	   3.9165818039798417e-01	   4.9727420811303680e-01	   3.2439688074469375e+00	   3.2865972405406474e+00	   3.3286561753829167e+00	   3.3696067359146600e+00	   3.2252931685212607e+00	
   8.0000000000000004e-01	   3.0433542096225519e-01	   3.8646858337073997e-01	   4.9343847017492415e-01	   3.2200625733889749e+00	   3.2536176018022864e+00	   3.2872008626837701e+00	   3.5130292270478152e+00	   3.5667378672697079e+00	
   8.1000000000000005e-01	   3.0103962602533563e-01	   3.8210622557414431e-01	   4.8890399714406629e-01	   3.1960599169176778e+00	   3.3674600344454966e+00	   3.4276078871225368e+00	   3.4836814186178979e+00	   3.5356383442900587e+00	
