   5.1000000000000001e-01	   2.1687699309964947e+00	   2.7573844599881117e+00	   3.1056150282237041e+00	   3.5334689764402882e+00	   3.9744304101071757e+00	   4.6088859899294716e+00	   5.1834497251967324e+00	   5.7935291138779856e+00	
   5.2000000000000002e-01	   2.0676876082751625e+00	   2.5988066894977759e+00	   3.1571624862219534e+00	   3.4224909582285665e+00	   4.1791187062243678e+00	   4.6993280666492279e+00	   5.0094835704313825e+00	   5.0224543703300633e+00	
   5.3000000000000003e-01	   2.1002782906547965e+00	   2.5162047333167288e+00	   2.9199314768409410e+00	   3.4619306027333008e+00	   3.8483673580928635e+00	   4.5374369664215468e+00	   4.6120235900919679e+00	   5.0193098792606454e+00	
   5.4000000000000004e-01	   1.9853952954742133e+00	   2.3550320912450919e+00	   3.0269023108506974e+00	   3.4206451827239754e+00	   3.7270408584353780e+00	   4.1146109894838849e+00	   4.9511169318515131e+00	   5.0370962781998072e+00	
   5.5000000000000004e-01	   1.9700630928825311e+00	   2.3840856369056693e+00	   2.7645723591748332e+00	   3.0957723701932571e+00	   3.8938692871331759e+00	   4.1458672354167554e+00	   4.6557485855038658e+00	   5.0042235881611647e+00	
   5.6000000000000005e-01	   1.9706136985162099e+00	   2.3195432251537160e+00	   2.7804042455924853e+00	   3.1166217245138772e+00	   3.8012913563957742e+00	   4.1752165811192556e+00	   4.3914877166132751e+00	   4.7720677203966755e+00	
   5.7000000000000006e-01	   1.9365571426647930e+00	   2.3720546866715773e+00	   2.8168870174970362e+00	   3.2513339937008761e+00	   3.4512007651742080e+00	   3.8148989724434057e+00	   4.2004227400919181e+00	   4.6306301432269006e+00	
   5.7999999999999996e-01	   1.9391295137725997e+00	   2.3581585918399433e+00	   2.7095680631430095e+00	   2.9827022015618718e+00	   3.3800143304830343e+00	   3.8072293911997694e+00	   4.2376539715816994e+00	   4.3756915451938445e+00	
   5.8999999999999997e-01	   1.8622591276406115e+00	   2.2409885765620983e+00	   2.6120667887315987e+00	   2.9878294002437782e+00	   3.4690225809870543e+00	   3.7507885740724758e+00	   3.9403376433703396e+00	   4.3023876937565726e+00	
   5.9999999999999998e-01	   1.8157841736622997e+00	   2.1076245636874114e+00	   2.6109442120120665e+00	   3.0099249153862604e+00	   3.3927627967954943e+00	   3.6501533821037255e+00	   3.9351060496879438e+00	   4.1476839569584838e+00	
   6.0999999999999999e-01	   1.8006241968412775e+00	   2.2777003925803201e+00	   2.5355551395073577e+00	   2.8090582587718664e+00	   3.2697788941230765e+00	   3.5090402139474484e+00	   3.8878713478168807e+00	   3.9673389288323313e+00	
   6.2000000000000000e-01	   1.8363164157812548e+00	   2.0604471352926512e+00	   2.4864544931360917e+00	   2.8221626733365213e+00	   3.1628702394418156e+00	   3.4402938896761439e+00	   3.7506148786189089e+00	   4.0120045605573820e+00	
   6.3000000000000000e-01	   1.7887753342735206e+00	   2.0259239009371646e+00	   2.3030632158695976e+00	   2.7615212306879040e+00	   3.1324192040960064e+00	   3.4628102904197005e+00	   3.6559852100147352e+00	   3.8526192577654483e+00	
   6.4000000000000001e-01	   1.6946518905753369e+00	   1.9265358543968865e+00	   2.3264069577143021e+00	   2.7030944015324132e+00	   2.9454205871878960e+00	   3.2227358405965343e+00	   3.4147562509828902e+00	   3.7043181213669469e+00	
   6.5000000000000002e-01	   1.7107934937166500e+00	   2.0676009312477133e+00	   2.3814271455212146e+00	   2.4473185812312312e+00	   2.9937313481182239e+00	   3.1585462580465391e+00	   3.4928330462299764e+00	   3.4320550514587587e+00	
   6.6000000000000003e-01	   1.7530190436889044e+00	   2.0733330953336919e+00	   2.2041352774858574e+00	   2.5557150198580825e+00	   2.8609867237866911e+00	   3.1007047617174064e+00	   3.3844121683890616e+00	   3.5234906008524862e+00	
   6.7000000000000004e-01	   1.7462431182030942e+00	   2.0220617563125942e+00	   2.1985779797389280e+00	   2.5109181428176215e+00	   2.8483485997988152e+00	   3.0045372716528291e+00	   3.3394034024524655e+00	   3.2971995116405699e+00	
   6.7999999999999994e-01	   1.6226671411777440e+00	   1.9048074152054331e+00	   2.1148349622650850e+00	   2.5165357661411853e+00	   2.6792149661134990e+00	   2.8356204744122873e+00	   3.1742982644706275e+00	   3.5685433505337056e+00	
